title,rating,image,price,In The Box,Model Name,Color,SIM Type,Touchscreen,Quick Charging,Display Size,Resolution,GPU,Operating System,Processor Brand,Processor Type,Processor Core,Primary Clock Speed,Internal Storage,RAM,Expandable Storage,Primary Camera,Secondary Camera,HD Recording,Video Recording Resolution,Network Type,Battery Capacity,Battery Type,Warranty Summary,JAVA Support
"SAMSUNG Galaxy M34 5G without charger (Midnight Blue, 128 GB)  (8 GB RAM)",4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/p/t/k/galaxy-m34-5g-without-charger-sm-m346b-samsung-original-imagrhrtxjeakyf4.jpeg?q=70&crop=false,"₹25,999",Device | Data Cable (USB Type C-to-C) | Ejection Pin | QSG,Galaxy M34 5G without charger,Midnight Blue,Dual Sim,Yes,,16.51 cm (6.5 inch),1080X2340,,Android Android 13,Exynos,,Octa Core,2.4 GHz,128 GB,8 GB,,50MP Rear Camera,,,,5G,6000 mAh,,Domestic 1 Year of Device & 6 Months for In-Box Accessories,
"SAMSUNG A05 (Light Green, 64 GB)  (4 GB RAM)",3.8,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/j/o/4/galaxy-a05-sm-a055f-samsung-original-imagw79pwsdd6rkq.jpeg?q=70&crop=false,"₹12,499","Handset,Sim Card Tool,Adapter,Micro-USB Cable,Quick Guide",A05,Light Green,Dual Sim,Yes,Yes,17.02 cm (6.7 inch),1600x720$$Pixels,Mali-G52 MC2,"Android Android 13, v13.0 Operating System having One UI Core 5.1",Mediatek,MediaTek Helio G85,Octa Core,2 GHz,64 GB,4 GB,,50MP + 5MP,8MP Front Camera,Yes,1080p (at 30 fps),4G VOLTE,5000 mAh,,1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-Box Accessories from Date of Purchase,
"Nothing Phone (2) (White, 512 GB)  (12 GB RAM)",4.4,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/i/s/b/-original-imagrdefh2xgenzz.jpeg?q=70&crop=false,"₹59,999","Handset, Type-C Cable, Safety Information and Warranty Information, Screen Protector (Pre- Applied), Sim Tray Ejector",Phone (2),White,Dual Sim,Yes,Yes,17.02 cm (6.7 inch),2412 x 1080 Pixels,Adreno 730,Android 13,Snapdragon,Qualcomm Snapdragon 8+ Gen 1,Octa Core,3 GHz,512 GB,12 GB,,50 MP(OIS) +50MP,32MP Front Camera,Yes,"Rear: 4K (at 60fps), Live HDR (4K (at 30 fps)), 1080p (at 30 fps/60 fps), Slow-Mo (480 fps)| Front: 1080p (60 fps), Live HDR (1080p (at 30 fps))","5G, 4G, 3G, 2G",4700 mAh,,1 Year Manufacturing Warranty,
itel Power 450 | 2.4 inch Big Display | 2500 mAh Battery | Type C Charging  (Dark Grey),4.3,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/a/v/2/power-450-p450-itel-original-imagx6k9258ha6g7.jpeg?q=70&crop=false,"₹1,899",Handset | User Guide | Warranty Card | Charger |,Power 450 | 2.4 inch Big Display | 2500 mAh Battery | Type C Charging,Dark Grey,Dual Sim,No,,6.1 cm (2.4 inch),320 * 240 pixels,,,,,,308 MHz,32 MB,32 MB,,0.8MP Rear Camera,,,,2G,2500 mAh,,1 year manufacturer Warranty,
Lvix L1 CAR  (Yellow),3.6,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/e/w/x/l1-car-l1-car-lvix-original-imagv5ydyjresd5r.jpeg?q=70&crop=false,"₹1,999","1 Handset, 1 Battery, 1 Charger",L1 CAR,Yellow,Dual Sim,No,,4.5 cm (1.77 inch),176 x 220$$pixel,,1.77,,,,1.77 MHz,32 MB,16 MB,,0.3MP Rear Camera,,,,2G,1000 mAh,Li ion,3 Months Domestic Warranty,
"Motorola g31 (Baby Blue, 128 GB)  (6 GB RAM)",4.1,https://rukminim2.flixcart.com/image/416/416/l1l1rww0/mobile/j/e/u/-original-imagd48zzrkcjfn2.jpeg?q=70&crop=false,"₹16,999","Handset, Charger, Sim Tool, USB Cable, Guides",g31,Baby Blue,Dual Sim,Yes,,16.26 cm (6.4 inch),2400 x 1080 Pixels,ARM Mali-G52 MC2,Android 11,Mediatek,Mediatek Helio G85,Octa Core,2 GHz,128 GB,6 GB,1 TB,50MP + 8MP + 2MP,13MP Front Camera,Yes,"Rear Camera: 1080P (at 30 fps), Front Camera: 1080P (at 30 fps)","4G, 3G, 2G",5000 mAh,,1 Year on Handset and 6 Months on Accessories,
Micromax X512  (Black&Red),3.9,https://rukminim2.flixcart.com/image/416/416/k2tc1ow0pkrrdj/mobile/u/h/m/micromax-x512-x512-original-imafjsfvrgrp66ng.jpeg?q=70&crop=false,"₹1,790","Handset, Charger, Battery",X512,Black&Red,Dual Sim,No,,4.5 cm (1.77 inch),240 x 320$$,,,Mediatek,,,1 MHz,24 MB,56 MB,,0.3MP Rear Camera,,,,2G,1750 mAh,Li-Ion,1 Year Company Domestic Warranty by Company Authorized Service Center.,
"Apple iPhone 14 Plus (Yellow, 256 GB)",4.6,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/0/h/8/-original-imagnhussytbyhpd.jpeg?q=70&crop=false,"₹89,900","Handset, USB-C to Lightning Cable, Documentation",iPhone 14 Plus,Yellow,Dual Sim(Nano + eSIM),Yes,,17.02 cm (6.7 inch),2778 x 1284 Pixels,5 Core,iOS 16,Apple,"A15 Bionic Chip, 6 Core Processor",Hexa Core,,256 GB,,,12MP + 12MP,12MP Front Camera,Yes,"Rear Camera: 4K (at 24 fps/ 25 fps/ 30 fps/ 60 fps), 1080P (at 120 fps/60 fps/30 fps/ 25 fps), 720P (at 30 fps) | Front Camera: 4K (at 24 fps/ 25 fps/ 30 fps/ 60 fps), 1080P (at 120 fps/60 fps/30 fps/ 25 fps)","5G, 4G VOLTE, 4G, 3G, 2G",,,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,
ringme R1 1282  (White),3.9,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/p/d/1/r1-1282-r1-1282-ringme-original-imahyc3z9zytgk6r.jpeg?q=70&crop=false,"₹1,199","MOBILE PHONE, BATTERY, CHARGER",R1 1282,White,Dual Sim,No,,4.5 cm (1.77 inch),128x160$$Pixel,,,,,,256 MHz,32 MB,32 MB,,0.3MP Rear Camera,,,,2G,1000 mAh,,6 MONTHS WARRENTY,
"realme Narzo 60x 5G (Stellar Green, 128 GB)  (4 GB RAM)",4.3,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/t/b/d/narzo-60x-5g-4gb-128gb-narzo-60x-5g-realme-original-imagtr9e6hzf7sva.jpeg?q=70&crop=false,"₹14,999","Mobile, Eject Sim Tool, Warranty Card, Data Cable, Adapter",Narzo 60x 5G,Stellar Green,Dual Sim,Yes,,17.07 cm (6.72 inch),2400*1080,,Android Q 13.0,Mediatek,,Octa Core,2 GHz,128 GB,4 GB,,50MP Rear Camera,,,,5G,5000 mAh,,1 Year Brand Warranty,
"Nokia 110 Dual sim Keypad Phone with FM Radio, Auto Call Recording  (Rose Gold)",4.0,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/l/z/s/-original-imagmpm2yy3rvkgg.jpeg?q=70&crop=false,"₹2,199","Handset, Battery, Charger, User Guide","110 Dual sim Keypad Phone with FM Radio, Auto Call Recording",Rose Gold,Dual Sim,No,No,4.5 cm (1.77 inch),160 x 120 Pixels,,,Mediatek,Unisoc 6531E,,0.26 GHz,4 MB,4 MB,,0.08MP Rear Camera,,,,2G,800 mAh,,1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase,
itel Power 450 | 2.4 inch Big Display | 2500 mAh Battery | Type C Charging  (Deep Blue),4.3,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/k/q/n/power-450-p450-itel-original-imagx6k9fxgccrhr.jpeg?q=70&crop=false,"₹1,899",Handset | User Guide | Warranty Card | Charger |,Power 450 | 2.4 inch Big Display | 2500 mAh Battery | Type C Charging,Deep Blue,Dual Sim,No,,6.1 cm (2.4 inch),320 * 240 pixels,,,,,,308 MHz,32 MB,32 MB,,0.8MP Rear Camera,,,,2G,2500 mAh,,1 year manufacturer Warranty,
Kechaoda A26  (Black),4.0,https://rukminim2.flixcart.com/image/416/416/jyxaw7k0/mobile/a/d/k/kechaoda-a26-a26-original-imafhyqgwhf7cwdy.jpeg?q=70&crop=false,"₹1,399","Handset, Battery, User Manual",A26,Black,Dual Sim,No,,1.68 cm (0.66 inch),128x160,,,,,,,32 MB,32 MB,16 GB,,,No,,2G,800 mAh,Li-Ion,NO WARRANTY,
Kechaoda K33  (Black),4.0,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/s/n/q/k33-k33-kechaoda-original-imagt9rbhfwgea7d.jpeg?q=70&crop=false,"₹2,200","Handset, Battery, Charger, User Manual",K33,Black,Dual Sim,No,No,3.66 cm (1.44 inch),320 x 240 Pixels,,3.0,,,,1 MHz,32 GB,32 MB,32 MB,0.3MP + 0MP,0MP Front Camera,No,,2G,800 mAh,Lithium-ion Battery,1 Year Manufacturer Warranty,No
I Kall K41-New with four sim support  (Blue),4.0,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/c/k/m/k41-new-with-four-sim-support-k41-new-with-four-sim-support-i-original-imagvg37dngsxzu4.jpeg?q=70&crop=false,"₹2,999","Handset, Traveling Adapter, User Manual, battery",K41-New with four sim support,Blue,Four Sim,No,,6.1 cm (2.4 inch),240*320,,,Mediatek,,,0.3 MHz,32 MB,32 MB,16 GB,0.3MP Rear Camera,,,,2G,4000 mAh,Lithium Ion,One year manufacture warranty,
"Honor 90 5G (Midnight Black, 512 GB)  (12 GB RAM)",4.1,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/u/h/b/90-midnight-black-12gb-512gb-rea-nx9-honor-original-imagtsd3uhxefkga.jpeg?q=70&crop=false,"₹49,999",1 Handset::1 Type-C Data Cable::1 SIM Tray Ejector Tool::1 TPU Protective Case::1 Screen Protector (Factory attached to the screen)::Quick Start Guide::Warranty Card,90 5G,Midnight Black,Dual Sim,Yes,,17.02 cm (6.7 inch),1200 x 2664 pixels,,"Android Android 13.0, MagicOS 7.1",Qualcomm,,Octa Core,120 MHz,512 GB,12 GB,,200MP Rear Camera,,,,5G,5000 mAh,,1 year manufacturer warranty for handset & 6 months for accessories,
Kechaoda K28  (Black + Grey),4.0,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/t/c/s/k28-k28-kechaoda-original-imagn24rwb4c3236.jpeg?q=70&crop=false,"₹1,700","Handset, Battery, Earphone, Charger and User Manual",K28,Black + Grey,Dual Sim,No,,6.1 cm (2.4 inch),240 x 320,,,,,,,64 MB,32 MB,16 GB,0.3MP Rear Camera,,,,2G,1700 mAh,Li-Ion,1 Year Company Domestic Warranty by Company Authorized Service Center.,
"Honor X9b (Sunrise Orange, 256 GB)  (8 GB RAM)",4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/e/k/e/x9b-ali-nx1-honor-original-imagy9fwfgcn9kyx.jpeg?q=70&crop=false,"₹30,999",Mobile Phone | USB Cable | Protective Case | SIM Ejector Tool | Earphone | Earphone Type-C Connector | Warranty Card | User Manual,X9b,Sunrise Orange,Dual Sim,Yes,,17.22 cm (6.78 inch),1200 x 2652,Adreno A710,Android 13.0,Qualcomm,Qualcomm Snapdragon 6 Gen 1,Octa Core,2.2 GHz,256 GB,8 GB,,108MP + 5MP + 2MP,16MP Front Camera,,,"5G, 4G VOLTE",5800 mAh,Lithium Polymer,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,
DIZO Star 300  (Black),3.9,https://rukminim2.flixcart.com/image/416/416/kqpj4i80/mobile/s/q/n/star-300-dh2001-dizo-original-imag4nmphv5fe6qe.jpeg?q=70&crop=false,"₹1,599","Handset, Charger, Battery, User Manual",Star 300,Black,Dual Sim,No,,4.5 cm (1.77 inch),160 x 120 Pixels,,,Spreadtrum,SC6531E,,26 MHz,32 MB,32 MB,64 GB,0.3MP Rear Camera,,,,2G,2550 mAh,,NO WARRANTY,
Snexian ROCK 312  (Light Blue),3.0,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/3/6/j/rock-312-rock-312-snexian-original-imagzgzyjhn365sg.jpeg?q=70&crop=false,₹999,"1 Handset, 1 Battery, 1 Charger",ROCK 312,Light Blue,Dual Sim,No,,4.5 cm (1.77 inch),176 x 320$$pixel,,,,,,1.77 MHz,32 MB,32 MB,,0.3MP Rear Camera,,,,2G,1000 mAh,Li_ion,3 Months Domestic Warranty,
"Honor 90 5G (Emerald Green, 512 GB)  (12 GB RAM)",4.1,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/u/t/f/90-emerald-green-12gb-512gb-rea-nx9-honor-original-imagtsdduza9rb5h.jpeg?q=70&crop=false,"₹49,999",1 Handset::1 Type-C Data Cable::1 SIM Tray Ejector Tool::1 TPU Protective Case::1 Screen Protector (Factory attached to the screen)::Quick Start Guide::Warranty Card,90 5G,Emerald Green,Dual Sim,Yes,,17.02 cm (6.7 inch),1200 x 2664 pixels,,"Android Android 13.0, MagicOS 7.1",Qualcomm,,Octa Core,120 MHz,512 GB,12 GB,,200MP Rear Camera,,,,5G,5000 mAh,,1 year manufacturer warranty for handset & 6 months for accessories,
Snexian GURU 310  (Yellow),3.3,https://rukminim2.flixcart.com/image/416/416/l0zm64w0/mobile/t/l/n/guru-310-guru-310-snexian-original-imagcnqhyzn8hhqk.jpeg?q=70&crop=false,₹999,"1 Headset, 1 Battery, no charger",GURU 310,Yellow,Dual Sim,No,,4.57 cm (1.8 inch),240 x 320$$pixel,,,,,,,32 MB,32 MB,,1.3MP Rear Camera,,,,2G,800 mAh,Li_ion,1 Year Warranty,
Nokia 106  (Charcoal),4.0,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/b/t/e/-original-imags8hhgfmugyyb.jpeg?q=70&crop=false,"₹1,699","Handset, Battery, Charger, User Guide",106,Charcoal,Single Sim,No,No,17.02 cm (6.7 inch),160 x 120 Pixels,,,Unisoc,SC6531E,,0.208 GHz,32 MB,32 MB,,,,,,2G,1000 mAh,Lithium Ion,1 Year Replacement Guarantee for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase,
Micromax J2  (Light Blue),3.7,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/r/z/1/j2-j2-micromax-original-imagg9hwdukny6fj.jpeg?q=70&crop=false,"₹1,549","1 Handset, Battery , Charger",J2,Light Blue,Dual Sim,No,No,4.5 cm (1.77 inch),128 x 160,,,,,,2.4 MHz,32 MB,32 MB,,,,,,2G,800 mAh,Li-Ion,1 Year Company Domestic Warranty by Company Authorized Service Center. and six months on accessories,No
"itel A60s (Shadow Black, 64 GB)  (4 GB RAM)",4.3,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/g/1/z/a60s-a662lm-itel-original-imagxyy3dvrbv75m.jpeg?q=70&crop=false,"₹8,499","Handset, Charger, USB Cable, Plastic Case, Sim Ejector Tool, User Guide / Warranty Card",A60s,Shadow Black,Dual Sim,Yes,,16.76 cm (6.6 inch),720x1612$$Pixels,,Android 12 Go Edition,Unisoc,Unisoc SC9863A1,Octa Core,1.6 GHz,64 GB,4 GB,1 TB,8MP + 8MP,,Yes,HD+,4G,5000 mAh,Li-Po,1 Year Manufacturer Warranty,Yes
"REDMI A2 (Classic Black, 64 GB)  (4 GB RAM)",4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/i/u/n/-original-imagwds6gyyhsw63.jpeg?q=70&crop=false,"₹10,999","Handset, Sim Ejector, Data Cable, User Guide",A2,Classic Black,Dual Sim,Yes,Yes,16.56 cm (6.52 inch),1600 x 720 Pixels,IMG PowerVR,Android 13 Go,Mediatek,Helio G36,Octa Core,2.2 GHz,64 GB,4 GB,1 TB,8MP Rear Camera,5MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps) | Front Camera: 1080p (at 30 fps), 720p (at 30 fps)","4G VOLTE, 4G, 3G, 2G",5000 mAh,Lithium Polymer,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,
"SAMSUNG Galaxy S24 Ultra 5G (Titanium Violet, 256 GB)  (12 GB RAM)",4.6,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/w/5/h/-original-imahyvnuta2aadbw.jpeg?q=70&crop=false,"₹1,34,999","Handset, Data Cable (Type C-to-C), Sim Ejector Pin, S-Pen",Galaxy S24 Ultra 5G,Titanium Violet,Dual Sim,Yes,Yes,17.27 cm (6.8 inch),3120 x 1440 Pixels,,Android 14,Snapdragon,Snapdragon 8 Gen 3,Octa Core,3.39 GHz,256 GB,12 GB,,200MP + 50MP + 12MP + 10MP,12MP Front Camera,Yes,"UHD 8K (7680 x 4320) (at 30 fps), FHD (at 240 fps), UHD (at 120 fps), UHD 8K (7680 x 4320) (at 60 fps)","5G, 4G, 3G, 2G",5000 mAh,Lithium Ion,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,
"REDMI 12 (Jade Black, 128 GB)  (6 GB RAM)",4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/h/f/w/-original-imags37hy7uz2usv.jpeg?q=70&crop=false,"₹15,999","Handset, 22.5W Charger, USB Type-C Cable, Sim Eject Tool, Protective Case, Quick Start Guide, Warranty Card",12,Jade Black,Dual Sim,Yes,Yes,17.25 cm (6.79 inch),2460 x 1080 Pixels,ARM Mali-G52 MC2,Android 13,Mediatek,Helio G88,Octa Core,2 GHz,128 GB,6 GB,1 TB,50MP + 8MP + 2MP,8MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps) | Front Camera: 1080p (at 30 fps), 720p (at 30 fps)","2G, 3G, 4G, 4G VOLTE",5000 mAh,Lithium Polymer,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,
KARBONN K140 Pop  (Black),3.9,https://rukminim2.flixcart.com/image/416/416/jyxaw7k0/mobile/9/h/a/karbonn-k140-pop-k140-pop-original-imaff97htjtbz3jg.jpeg?q=70&crop=false,"₹1,190","1U Handset, 1U Battery, 1U Charger, 1U User Manual and 1U Warranty Card",K140 Pop,Black,Dual Sim,No,,4.57 cm (1.8 inch),128 x 160,,,,,,1 MHz,32 MB,32 MB,16 GB,0.3MP Rear Camera,,,,2G,1000 mAh,Li-Ion,1 Year Company Domestic Warranty by Company Authorized Service Center.,
"itel P55 (Aurora Blue, 128 GB)  (8 GB RAM)",4.1,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/q/j/c/p55-a666l-itel-original-imahyrauhhffvw5g.jpeg?q=70&crop=false,"₹9,999","Handset, Charger, USB Cable, User Manual, Plastic Case, Warranty Card",P55,Aurora Blue,Dual Sim,Yes,Yes,16.66 cm (6.56 inch),1612 x 720,,Android 13 Go,Unisoc,,Octa Core,2 GHz,128 GB,8 GB,512 GB,50MP Rear Camera,,,,4G,5000 mAh,,1 Year Manufacturer Warranty,
"OPPO A58 (Dazzling Green, 128 GB)  (6 GB RAM)",4.3,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/y/a/s/a58-cph2577-oppo-original-imags7s63vnfqc5j.jpeg?q=70&crop=false,"₹15,499","Handset, Charger, USB Data Cable, Sim Ejector Tool, Quick Guide, Safety Guide, Protective Case",A58,Dazzling Green,Dual Sim,Yes,Yes,17.07 cm (6.72 inch),2400 x 1080,ARM Mali G52 MC2,Android 13,Mediatek,Helio G85,Octa Core,2 GHz,128 GB,6 GB,1 TB,50MP + 50MP + 8MP,8MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps)|Front Camera: 1080p (at 30 fps), 720p (at 30 fps)","4G, 3G, 2G",5000 mAh,,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,No
"vivo Y27 (Sea Blue, 128 GB)  (6 GB RAM)",4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/v/k/z/y27-v2249-vivo-original-imagvsgd3tgwggrc.jpeg?q=70&crop=false,"₹18,999","Handset, Documentation, Type-C to USB Cable, USB Power Adapter, Eject Tool, Phone Case, Protective Film",Y27,Sea Blue,Dual Sim,Yes,,16.87 cm (6.64 inch),2388 x 1080 Pixels,,Android 13,Mediatek,Helio G85,Octa Core,2 GHz,128 GB,6 GB,,50MP + 2MP,8MP Front Camera,,,"2G, 3G, 4G",5000 mAh,,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,
"SAMSUNG Galaxy A15 5G (Blue, 256 GB)  (8 GB RAM)",4.1,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/g/f/i/galaxy-a15-5g-sm-a156ezbnins-samsung-original-imagwkgzv7vs8zd2.jpeg?q=70&crop=false,"₹24,499","Phone, Data Cable (Type C-to-C), Sim Ejector Pin, Quick Start Guide",Galaxy A15 5G,Blue,Dual Sim,Yes,Yes,16.51 cm (6.5 inch),2340 x 1080 Pixels,ARM Mali G57 MC2,Android 14,Mediatek,Dimensity 6100+,Octa Core,2.2 GHz,256 GB,8 GB,1 TB,50MP + 5MP + 2MP,13MP Front Camera,Yes,Full HD (1920 x 1080) (at 30 fps),"2G, 3G, 4G, 5G",5000 mAh,Lithium-ion,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,
"SAMSUNG Galaxy M34 5G without charger (Prism Silver, 128 GB)  (8 GB RAM)",4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/p/i/g/galaxy-m34-5g-without-charger-sm-m346b-samsung-original-imagrhrhbuja8grh.jpeg?q=70&crop=false,"₹25,999",Device | Data Cable (USB Type C-to-C) | Ejection Pin | QSG,Galaxy M34 5G without charger,Prism Silver,Dual Sim,Yes,Yes,16.51 cm (6.5 inch),2340X1080,,Android Android 13,Exynos,,Octa Core,2.4 GHz,128 GB,8 GB,,50MP Rear Camera,,,,5G,6000 mAh,,Domestic 1 Year of Device & 6 Months for In-Box Accessories,
"Apple iPhone 13 (Starlight, 128 GB)",4.6,https://rukminim2.flixcart.com/image/416/416/ktketu80/mobile/6/n/d/iphone-13-mlpg3hn-a-apple-original-imag6vpyghayhhrh.jpeg?q=70&crop=false,"₹59,900","iPhone, USB-C to Lightning Cable, Documentation",iPhone 13,Starlight,Dual Sim,Yes,Yes,15.49 cm (6.1 inch),2532 x 1170 Pixels,,iOS 15,Apple,A15 Bionic Chip,Hexa Core,,128 GB,,,12MP + 12MP,12MP Front Camera,Yes,"4K Video Recording (at 24 fps, 25 fps, 30 fps or 60 fps), 1080p HD Video Recording (at 25 fps, 30 fps or 60 fps), 720p HD Video Recording (at 30 fps), Slow‑motion Video Support: Rear Camera (1080p at 120 fps or 240 fps), Front Camera (1080p at 120 fps)","5G, 4G, 3G, 2G",3240 mAh,,Brand Warranty for 1 Year,
"Tecno Camon 20 (Serenity Blue, 256 GB)  (8 GB RAM)",4.2,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/f/g/h/camon20-predawn-64mp-rgbw-camera-ck6-tecno-original-imahyg2ahzzt9ega.jpeg?q=70&crop=false,"₹17,999","Handset, USB Cable, Charger, SIM Ejector Pin, Warranty Card, User Guide, Plastic Cover",Camon 20,Serenity Blue,Dual Sim,Yes,Yes,16.94 cm (6.67 inch),1080x2400,Mali-G52 MC2,Android 13,Mediatek,Mediatek MT6769Z Helio G85,Octa Core,2 GHz,256 GB,8 GB,1 TB,64MP + 2MP,32MP Front Camera,,,"4G VOLTE, 4G",5000 mAh,Li-Po,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,
LAVA A5_23 Keypad Mobile| 1000 mAh Battery|0.3MP Rear Camera|Expandable Upto 32 GB  (Black),4.5,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/0/j/5/a5-23-lf6002-a5-23-lava-original-imagwhc3zykhhrqz.jpeg?q=70&crop=false,"₹1,699","Handset, Battery, Charger",A5_23 Keypad Mobile| 1000 mAh Battery|0.3MP Rear Camera|Expandable Upto 32 GB,Black,Dual Sim,No,,6.1 cm (2.4 inch),240 x 320,,,,,,,32 MB,32 MB,32 GB,0.3MP Rear Camera,,,,2G,1000 mAh,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,
"itel P55T (Astral Gold, 128 GB)  (4 GB RAM)",3.8,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/2/8/2/p55t-p665l-itel-original-imahyghnrhqmmgfb.jpeg?q=70&crop=false,"₹11,999","Handset, Charger, USB Cable, Back Case, Sim Ejector Pin, Warranty Card, User Manual",P55T,Astral Gold,Dual Sim,Yes,Yes,16.66 cm (6.56 inch),1612 x 720,,Android 14 Go,Unisoc,,Octa Core,2 GHz,128 GB,4 GB,1 TB,50MP Rear Camera,8MP Front Camera,,,4G,6000 mAh,,1 Year Manufacturer Warranty,
"OPPO A18 (Glowing Black, 64 GB)  (4 GB RAM)",4.3,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/u/x/x/-original-imaguy4ag7rbpshw.jpeg?q=70&crop=false,"₹14,999","Handset, Charger, USB Data Cable, Sim Ejector Tool, Quick Guide, Safety Guide, Protective Case",A18,Glowing Black,Dual Sim,Yes,,16.66 cm (6.56 inch),1612 x 720 Pixels,Mali G52 MC2,Android 13,Mediatek,Helio G85,Octa Core,2 GHz,64 GB,4 GB,,8MP + 2MP,5MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps) | Front Camera: 1080p (at 30 fps), 720p (at 30 fps)","4G, 3G, 2G",5000 mAh,,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,
Micromax J2  (Red),3.7,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/8/q/v/j2-j2-micromax-original-imagg9hrv4annmzc.jpeg?q=70&crop=false,"₹1,549","1 Handset, Battery , Charger",J2,Red,Dual Sim,No,No,4.5 cm (1.77 inch),128 x 160,,,Spreadtrum,,,2.4 MHz,32 MB,32 MB,,,,,,2G,800 mAh,Li-Ion,One Year Manufacture Warranty,No
"itel it2163s 4.5cm,1200mAh,BT Caller,12+1 Month Warranty with 111 Days Replacement  (Black)",3.9,https://rukminim2.flixcart.com/image/416/416/l1mh7rk0/mobile/w/z/t/-original-imagd56fhcxs4a2z.jpeg?q=70&crop=false,"₹1,475","Handset, Battery, Charger, Quick Start Guide","it2163s 4.5cm,1200mAh,BT Caller,12+1 Month Warranty with 111 Days Replacement",Black,Dual Sim,No,Yes,4.57 cm (1.8 inch),160 * 128 pixels,,,,Unisoc,Single Core,1.4 MHz,32 MB,32 MB,32 GB,0.3MP + 0MP,0MP Front Camera,No,,2G,1200 mAh,Lithium Ion Battery,12+1 Month Warranty on Device with 111,No
"REDMI 13C (Starfrost White, 256 GB)  (8 GB RAM)",4.1,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/o/k/z/-original-imagxg47dwvzqew3.jpeg?q=70&crop=false,"₹15,999","Handset, 10W Charger, USB Type-C Cable, Sim Eject Tool, Quick Start Guide, Warranty Card",13C,Starfrost White,Dual Sim,Yes,Yes,17.12 cm (6.74 inch),1650 x 720 Pixels,Arm Mali-G52 MC2,Android 13,Mediatek,Helio G85,Octa Core,2 GHz,256 GB,8 GB,1 TB,50MP Rear Camera,8MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps)|Front Camera: 1080p (at 30 fps), 720p (at 30 fps)","4G VOLTE, 4G, 3G, 2G",5000 mAh,Lithium Polymer,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,
